,ncratio,nspeed
1658,-0.32329103809912785,-0.7928451716028933
1661,-0.35639102392453614,-0.5655484428375049
1665,-0.3508197391816456,-0.881673778246838
1666,-0.2098990074497093,0.10589131914760741
1669,-0.35639102392453614,-0.6857283224146068
1670,-0.29576233701661003,-0.534197169904348
1673,-0.35278607497325404,-0.9260880815688105
1677,-0.35639102392453614,-0.693566140647896
1678,-0.2911742201695237,-0.4636568058047447
1681,-0.35639102392453614,-0.5707736549930311
1682,-0.31968608914784574,-0.7693317169030255
1685,-0.35639102392453614,-0.5629358367597419
1686,-0.3213247023075194,-0.7797821412140777
1689,-0.35639102392453614,-0.693566140647896
1690,-0.2911742201695237,-0.4950080787379017
1693,-0.35639102392453614,-0.6569896555592128
1694,-0.29019105227371955,-0.4688820179602709
1697,-0.35639102392453614,-0.6883409284923698
1698,-0.3036276801830437,-0.5890618975373727
1701,-0.35639102392453614,-0.6021249279261881
1702,-0.31640886282849834,-0.7066291710367114
1705,-0.35639102392453614,-0.5524854124486895
1706,-0.33115638126556146,-0.8686107478580226
1709,-0.35639102392453614,-0.5812240793040835
1710,-0.3177197533562373,-0.7275300196588161
1713,-0.35639102392453614,-0.6230257765482928
1714,-0.300678176495631,-0.5681610489152681
1717,-0.35639102392453614,-0.659602261636976
1718,-0.300678176495631,-0.5629358367597419
1721,-0.35639102392453614,-0.5786114732263203
1725,-0.35639102392453614,-0.5550980185264527
1729,-0.35376924286905825,-0.816358626302761
1730,-0.24267127064318286,-0.126630621773307
1733,-0.35639102392453614,-0.659602261636976
1734,-0.292157388065328,-0.5132963212822433
1737,-0.35278607497325404,-0.9182502633355212
1741,-0.35508013339679717,-0.879061172169075
1742,-0.2587296796079849,-0.3905038356273784
1745,-0.35639102392453614,-0.6491518373259236
1746,-0.30821579703012997,-0.7275300196588161
1749,-0.35639102392453614,-0.6151879583150035
1750,-0.3200138117797805,-0.8268090506138133
1753,-0.35639102392453614,-0.7170795953477638
1754,-0.30035045386369635,-0.6491518373259236
1757,-0.35639102392453614,-0.6857283224146068
1758,-0.2987118407040226,-0.6151879583150035
1761,-0.35639102392453614,-0.6648274737925022
1762,-0.3062494612385216,-0.6987913528034222
1765,-0.35639102392453614,-0.7353678378921054
1766,-0.30329995755110895,-0.6439266251703974
1769,-0.35639102392453614,-0.6204131704705297
1773,-0.35639102392453614,-0.628250988703819
1774,-0.3118207459814121,-0.7301426257365792
1777,-0.35639102392453614,-0.6230257765482928
1778,-0.31247619124528153,-0.7301426257365792
1781,-0.3557355786606667,-0.7641065047474993
1782,-0.2813425412114816,-0.4636568058047447
1785,-0.35639102392453614,-0.6151879583150035
1786,-0.32329103809912785,-0.8294216566915764
1789,-0.35639102392453614,-0.6073501400817143
1793,-0.3544246881329277,-0.8372594749248656
1794,-0.25020889117768175,-0.23897268311711958
1797,-0.35639102392453614,-0.7118543831922376
1798,-0.29412372385693636,-0.5655484428375049
1801,-0.35639102392453614,-0.6439266251703974
1802,-0.3170643080923678,-0.8032955959139455
1805,-0.35639102392453614,-0.6256383826260559
1806,-0.30559401597465213,-0.7040165649589484
1809,-0.35639102392453614,-0.6439266251703974
1810,-0.30461084807884786,-0.6752778981035544
1813,-0.35639102392453614,-0.6021249279261881
1814,-0.32755143231427936,-0.8686107478580226
1817,-0.35639102392453614,-0.6151879583150035
1818,-0.31804747598817207,-0.7562686865142101
1821,-0.35639102392453614,-0.5864492914596097
1822,-0.30723262913432575,-0.6543770494814498
1825,-0.35639102392453614,-0.5446475942154003
1826,-0.33279499442523514,-0.8738359600135488
1829,-0.35639102392453614,-0.5786114732263203
1830,-0.33115638126556146,-0.8241964445360502
1833,-0.35639102392453614,-0.5786114732263203
1834,-0.3344336075849088,-0.8999620207911796
1837,-0.35639102392453614,-0.5916745036151358
1838,-0.31640886282849834,-0.7641065047474993
1841,-0.35639102392453614,-0.5733862610707943
1845,-0.35639102392453614,-0.5446475942154003
1849,-0.35639102392453614,-0.5733862610707943
1850,-0.3370553886403867,-0.9156376572577581
1853,-0.35639102392453614,-0.6125753522372405
1854,-0.30231678965530473,-0.630863594781582
1857,-0.3560633012926014,-0.7719443229807885
1861,-0.3560633012926014,-0.7797821412140777
1862,-0.2747880885727869,-0.42446771463829847
1865,-0.35639102392453614,-0.5916745036151358
1866,-0.3154256949326942,-0.7432056561253946
1869,-0.35639102392453614,-0.5864492914596097
1870,-0.31214846861334683,-0.690953534570133
1873,-0.35639102392453614,-0.6857283224146068
1874,-0.29969500859982684,-0.6360888069371082
1877,-0.35639102392453614,-0.6099627461594774
1878,-0.335416775480713,-0.9287006876465735
1881,-0.35639102392453614,-0.6021249279261881
1882,-0.32624054178654044,-0.8659981417802596
1885,-0.35639102392453614,-0.6439266251703974
1886,-0.3091989649259342,-0.7196922014255269
1889,-0.35639102392453614,-0.6151879583150035
1890,-0.3324672717933004,-0.879061172169075
1893,-0.35639102392453614,-0.628250988703819
1894,-0.31804747598817207,-0.7588812925919731
1897,-0.35639102392453614,-0.5577106246042157
1898,-0.3324672717933004,-0.8712233539357858
1901,-0.35639102392453614,-0.5550980185264527
1902,-0.32820687757814887,-0.8346468688471026
1905,-0.35639102392453614,-0.5472602002931634
1909,-0.35639102392453614,-0.5550980185264527
1913,-0.35639102392453614,-0.5446475942154003
1914,-0.3386940018000604,-0.910412445102232
1917,-0.35639102392453614,-0.5577106246042157
1918,-0.3177197533562373,-0.7614938986697362
1921,-0.35639102392453614,-0.7275300196588161
1925,-0.35639102392453614,-0.6674400798702652
1926,-0.26790591330215746,-0.3095130472167228
1929,-0.35639102392453614,-0.6517644434036867
1930,-0.3075603517662605,-0.6517644434036867
1933,-0.35639102392453614,-0.5629358367597419
1934,-0.3239464833629973,-0.8032955959139455
1937,-0.35639102392453614,-0.6752778981035544
1938,-0.29740095017628376,-0.5394223820598741
1941,-0.35639102392453614,-0.5472602002931634
1945,-0.35639102392453614,-0.5420349881376372
1946,-0.3268959870504099,-0.8320342627693394
1949,-0.35639102392453614,-0.5968997157706619
1950,-0.3062494612385216,-0.6151879583150035
1953,-0.35639102392453614,-0.5472602002931634
1957,-0.35639102392453614,-0.5603232306819788
1958,-0.33115638126556146,-0.8320342627693394
1961,-0.35639102392453614,-0.5524854124486895
1965,-0.35639102392453614,-0.5707736549930311
1966,-0.324274205994932,-0.8085208080694717
1969,-0.35639102392453614,-0.5446475942154003
1973,-0.35639102392453614,-0.5472602002931634
1977,-0.35639102392453614,-0.5472602002931634
1981,-0.35639102392453614,-0.5446475942154003
1982,-0.32198014757138893,-0.7850073533696039
1985,-0.3544246881329277,-0.9182502633355212
1989,-0.3560633012926014,-0.7275300196588161
1990,-0.29969500859982684,-0.5263593516710587
1993,-0.35639102392453614,-0.5916745036151358
1997,-0.35639102392453614,-0.5786114732263203
1998,-0.313131636509151,-0.6778905041813176
2001,-0.35639102392453614,-0.6883409284923698
2002,-0.28953560700985004,-0.4662694118825078
2005,-0.35639102392453614,-0.5524854124486895
2006,-0.33050093600169195,-0.850322505313681
2009,-0.35639102392453614,-0.5577106246042157
2010,-0.32198014757138893,-0.7771695351363147
2013,-0.35639102392453614,-0.5786114732263203
2017,-0.35639102392453614,-0.5472602002931634
2021,-0.35639102392453614,-0.5577106246042157
2025,-0.35639102392453614,-0.5629358367597419
2029,-0.35639102392453614,-0.5786114732263203
2030,-0.3187029212520415,-0.7641065047474993
2033,-0.35639102392453614,-0.5446475942154003
2037,-0.35639102392453614,-0.5498728063709265
2041,-0.35639102392453614,-0.5446475942154003
2045,-0.35639102392453614,-0.6047375340039512
2046,-0.3062494612385216,-0.6726652920257914
2049,-0.35639102392453614,-0.6151879583150035
2050,-0.3062494612385216,-0.6439266251703974
2053,-0.3485256807581025,-0.9234754754910474
2061,-0.34754251286229826,-0.9705023848907829
2065,-0.35639102392453614,-0.6439266251703974
2066,-0.31345935914108575,-0.7641065047474993
2069,-0.35409696550099296,-0.818971232380524
2081,-0.35508013339679717,-0.8137460202249979
2082,-0.28756927121824166,-0.49239547266013867
2097,-0.35508013339679717,-0.7850073533696039
2101,-0.3504920165497109,-0.9365385058798628
2105,-0.34983657128584145,-0.9077998390244689
2113,-0.35639102392453614,-0.5550980185264527
2114,-0.3177197533562373,-0.7510434743586839
2117,-0.3488534033900372,-0.9208628694132843
2121,-0.3504920165497109,-0.8659981417802596
2125,-0.3481979581261677,-0.9548267484242043
2129,-0.35639102392453614,-0.5759988671485573
2133,-0.3534415202371235,-0.8268090506138133
2145,-0.3557355786606667,-0.7614938986697362
2146,-0.2990395633359574,-0.5786114732263203
2149,-0.3531137976051888,-0.910412445102232
2161,-0.3531137976051888,-0.8607729296247334
2165,-0.34688706759842874,-0.9652771727352567
2169,-0.3504920165497109,-0.9757275970463091
2173,-0.3504920165497109,-0.9705023848907829
2177,-0.35639102392453614,-0.6073501400817143
2178,-0.319358366515911,-0.816358626302761
2181,-0.3518029070774498,-0.8999620207911796
2185,-0.34983657128584145,-0.8973494147134166
2189,-0.3459038997026246,-0.9600519605797305
2193,-0.35639102392453614,-0.5603232306819788
2194,-0.31444252703688996,-0.7379804439698685
2197,-0.35409696550099296,-0.8581603235469702
2201,-0.341643505487473,-0.9522141423464413
2209,-0.3554078560287319,-0.7719443229807885
2210,-0.29445144648887106,-0.5786114732263203
2213,-0.3534415202371235,-0.9443763241131521
2217,-0.35016429391777615,-0.9678897788130197
2221,-0.3413157828555383,-0.9652771727352567
2225,-0.3544246881329277,-0.881673778246838
2241,-0.35639102392453614,-0.630863594781582
2242,-0.3173920307243026,-0.8111334141472348
2245,-0.34492073180682037,-0.9600519605797305
2249,-0.3495088486539067,-0.9260880815688105
2253,-0.3442652865429509,-0.9705023848907829
2257,-0.35639102392453614,-0.6204131704705297
2258,-0.31214846861334683,-0.7458182622031577
2261,-0.3531137976051888,-0.8712233539357858
2273,-0.35639102392453614,-0.7536560804364469
2274,-0.28101481857954697,-0.4793324422713232
2277,-0.3481979581261677,-0.9600519605797305
2281,-0.34918112602197193,-0.9731149909685459
2285,-0.34688706759842874,-0.9443763241131521
2289,-0.3554078560287319,-0.7301426257365792
2293,-0.347870235494233,-0.9574393545019675
2297,-0.3521306297093845,-0.9260880815688105
2301,-0.3508197391816456,-0.9339258998020997
2305,-0.34655934496649404,-0.9339258998020997
2313,-0.35508013339679717,-0.7353678378921054
2314,-0.29182966543339317,-0.5577106246042157
2317,-0.35639102392453614,-0.5681610489152681
2318,-0.3157534175646289,-0.7536560804364469
2325,-0.35409696550099296,-0.8424846870803918
2329,-0.34754251286229826,-0.9156376572577581
2333,-0.35639102392453614,-0.5472602002931634
2337,-0.34262667338327724,-0.9339258998020997
2341,-0.3547524107648624,-0.8659981417802596
2345,-0.34918112602197193,-0.9548267484242043
2346,-0.22431880325483763,0.07192744013668734
2349,-0.35639102392453614,-0.5446475942154003
2353,-0.3459038997026246,-0.9313132937243366
2357,-0.34721479023036356,-0.9391511119576259
2361,-0.3485256807581025,-0.9417637180353889
2365,-0.3557355786606667,-0.6726652920257914
2366,-0.3216524249394541,-0.7850073533696039
2369,-0.35114746181358036,-0.9208628694132843
2373,-0.3488534033900372,-0.9548267484242043
2377,-0.3560633012926014,-0.7196922014255269
2378,-0.2872415485863069,-0.5159089273600064
2381,-0.35639102392453614,-0.5655484428375049
2382,-0.31608114019656364,-0.7170795953477638
2385,-0.3452484544387551,-0.9417637180353889
2389,-0.3432821186471467,-0.9287006876465735
2393,-0.3481979581261677,-0.9600519605797305
2394,-0.18892475900588618,0.3175124114464172
2397,-0.35639102392453614,-0.5420349881376372
2398,-0.3344336075849088,-0.8921242025578904
2405,-0.34262667338327724,-0.9313132937243366
2409,-0.34295439601521194,-0.9260880815688105
2413,-0.35639102392453614,-0.5472602002931634
2425,-0.35114746181358036,-0.9182502633355212
2429,-0.3554078560287319,-0.6987913528034222
2430,-0.3075603517662605,-0.6752778981035544
2433,-0.3488534033900372,-0.8921242025578904
2437,-0.34492073180682037,-0.9417637180353889
2441,-0.35639102392453614,-0.6752778981035544
2442,-0.30264451228723943,-0.5916745036151358
2445,-0.35639102392453614,-0.5786114732263203
2446,-0.31804747598817207,-0.7458182622031577
2449,-0.3442652865429509,-0.9391511119576259
2453,-0.33902172443199513,-0.9260880815688105
2457,-0.3462316223345593,-0.9391511119576259
2458,-0.22825147483805447,0.09544089483655507
2461,-0.35639102392453614,-0.5550980185264527
2462,-0.3252573738907363,-0.8111334141472348
2465,-0.35147518444551507,-0.9339258998020997
2469,-0.34688706759842874,-0.9626645666574937
2473,-0.34754251286229826,-0.9417637180353889
2474,-0.12206934209120011,0.5735478070671993
2477,-0.35639102392453614,-0.5524854124486895
2481,-0.3504920165497109,-0.9391511119576259
2493,-0.35639102392453614,-0.6674400798702652
2494,-0.3187029212520415,-0.7641065047474993
2497,-0.3508197391816456,-0.910412445102232
2505,-0.3557355786606667,-0.6857283224146068
2506,-0.3049385707107826,-0.6073501400817143
2509,-0.35639102392453614,-0.5733862610707943
2510,-0.3150979723007594,-0.7301426257365792
2521,-0.3508197391816456,-0.9260880815688105
2522,-0.24463760643479127,-0.063928075906993
2525,-0.35639102392453614,-0.5550980185264527
2529,-0.3462316223345593,-0.9339258998020997
2533,-0.35114746181358036,-0.9574393545019675
2537,-0.3508197391816456,-0.9548267484242043
2538,-0.03522284462849515,1.1509337502528407
2541,-0.35639102392453614,-0.5472602002931634
2545,-0.3518029070774498,-0.8895115964801273
2549,-0.3508197391816456,-0.9208628694132843
2557,-0.35639102392453614,-0.6413140190926344
2561,-0.35639102392453614,-0.6439266251703974
2565,-0.3544246881329277,-0.8320342627693394
2569,-0.35639102392453614,-0.7458182622031577
2570,-0.290846497537589,-0.5577106246042157
2577,-0.35639102392453614,-0.628250988703819
2581,-0.35639102392453614,-0.6047375340039512
2582,-0.29412372385693636,-0.5263593516710587
2585,-0.35639102392453614,-0.5733862610707943
2586,-0.29740095017628376,-0.5315845638265849
2589,-0.35409696550099296,-0.8398720810026287
2593,-0.35639102392453614,-0.5577106246042157
2594,-0.3091989649259342,-0.6491518373259236
2597,-0.35639102392453614,-0.7823947472918409
2598,-0.3062494612385216,-0.6360888069371082
2601,-0.35409696550099296,-0.9025746268689427
2605,-0.3531137976051888,-0.910412445102232
2609,-0.35639102392453614,-0.5472602002931634
2613,-0.35639102392453614,-0.6726652920257914
2621,-0.3518029070774498,-0.9077998390244689
2625,-0.35639102392453614,-0.5629358367597419
2626,-0.32066925704364996,-0.7693317169030255
2629,-0.3547524107648624,-0.7954577776806563
2630,-0.2724940301492438,-0.33825171407211674
2633,-0.35639102392453614,-0.6021249279261881
2634,-0.29740095017628376,-0.5368097759821111
2637,-0.3534415202371235,-0.8268090506138133
2641,-0.35639102392453614,-0.6125753522372405
2642,-0.284619767530829,-0.44798116933816623
2645,-0.35639102392453614,-0.5995123218484251
2646,-0.3052662933427173,-0.6151879583150035
2649,-0.35639102392453614,-0.6021249279261881
2650,-0.31214846861334683,-0.6987913528034222
2653,-0.3554078560287319,-0.7562686865142101
2657,-0.35639102392453614,-0.6256383826260559
2658,-0.29412372385693636,-0.4845576544268494
2661,-0.35639102392453614,-0.6099627461594774
2662,-0.30723262913432575,-0.6387014130148713
2665,-0.347870235494233,-0.9313132937243366
2673,-0.35639102392453614,-0.5524854124486895
2674,-0.31116530071754256,-0.6778905041813176
2677,-0.35639102392453614,-0.6178005643927666
2685,-0.3521306297093845,-0.881673778246838
2689,-0.35639102392453614,-0.5655484428375049
2690,-0.313131636509151,-0.7066291710367114
2693,-0.3547524107648624,-0.7405930500476315
2694,-0.26397324171894065,-0.2677113499725135
2697,-0.35639102392453614,-0.6857283224146068
2698,-0.2744603659408522,-0.33825171407211674
2705,-0.35639102392453614,-0.5890618975373727
2706,-0.30559401597465213,-0.6099627461594774
2709,-0.35639102392453614,-0.6413140190926344
2710,-0.2836365996350248,-0.40095425993843076
2713,-0.35639102392453614,-0.5655484428375049
2717,-0.3554078560287319,-0.7693317169030255
2721,-0.35639102392453614,-0.6204131704705297
2722,-0.2983841180720879,-0.5289719577488218
2725,-0.35639102392453614,-0.5838366853818465
2726,-0.2983841180720879,-0.5315845638265849
2729,-0.3560633012926014,-0.7771695351363147
2737,-0.35639102392453614,-0.5681610489152681
2738,-0.3118207459814121,-0.6883409284923698
2741,-0.35639102392453614,-0.6413140190926344
2745,-0.35245835234131934,-0.9156376572577581
2749,-0.3531137976051888,-0.8764485660913118
2753,-0.35639102392453614,-0.6491518373259236
2754,-0.29412372385693636,-0.5002332908934279
2757,-0.3547524107648624,-0.72230480750329
2758,-0.2698722490937659,-0.30428783506119667
2761,-0.35639102392453614,-0.6387014130148713
2762,-0.28560293542663323,-0.41401729032724616
2769,-0.35639102392453614,-0.5916745036151358
2770,-0.3065771838704563,-0.6125753522372405
2773,-0.35639102392453614,-0.5916745036151358
